-3.632444381713867188e+00;-7.142069339752197266e-01
-3.288949728012084961e+00;-1.115198254585266113e+00
-5.323482513427734375e+00;-7.085452079772949219e-01
-4.789802074432373047e+00;1.340357512235641479e-01
-4.971563339233398438e+00;-2.499488830566406250e+00
-4.364161968231201172e+00;6.615637540817260742e-01
-4.465657711029052734e+00;-9.397263526916503906e-01
-4.920709133148193359e+00;6.882563829421997070e-01
-3.665813684463500977e+00;-1.286600589752197266e+00
-5.986504554748535156e+00;-1.702537536621093750e+00
-5.802240371704101562e+00;2.332564145326614380e-01
-3.322587013244628906e+00;-1.699559807777404785e+00
-5.566844463348388672e+00;2.134983539581298828e-01
-4.898565292358398438e+00;-1.637185573577880859e+00
-5.558312892913818359e+00;6.390172839164733887e-01
-5.514364242553710938e+00;-1.438150167465209961e+00
-6.350821971893310547e+00;-9.287554025650024414e-02
-5.314410209655761719e+00;-1.581642985343933105e+00
-5.693762779235839844e+00;-5.505025386810302734e-01
-6.384884357452392578e+00;-1.906293869018554688e+00
-3.795113325119018555e+00;-2.008677482604980469e+00
-4.237894058227539062e+00;-1.785494089126586914e+00
-4.858685493469238281e+00;-1.594092011451721191e+00
-5.804393768310546875e+00;-8.224408328533172607e-02
-3.742082595825195312e+00;-4.972369670867919922e-01
-6.608452320098876953e+00;-9.790216088294982910e-01
-4.786904335021972656e+00;-1.185878872871398926e+00
-5.319047927856445312e+00;5.764959454536437988e-01
-4.033899307250976562e+00;2.739960551261901855e-01
-4.480710506439208984e+00;-1.509794235229492188e+00
-5.438696861267089844e+00;-7.200251817703247070e-01
-5.384322643280029297e+00;-1.913420557975769043e-01
-4.322852611541748047e+00;-1.680124402046203613e+00
-3.925199985504150391e+00;-5.653238892555236816e-01
-4.025945186614990234e+00;-5.372397303581237793e-01
-5.626014232635498047e+00;2.617590427398681641e-01
-2.863368988037109375e+00;-2.822919845581054688e+00
-6.548252582550048828e+00;-1.133437156677246094e+00
-3.433740615844726562e+00;3.406004309654235840e-01
-6.301708221435546875e+00;-3.582403659820556641e-01
-3.402545690536499023e+00;1.070453748106956482e-01
-4.318057537078857422e+00;-1.040216445922851562e+00
-5.460981369018554688e+00;-3.061302006244659424e-01
-6.038182258605957031e+00;-5.701131224632263184e-01
-4.560796260833740234e+00;4.389702677726745605e-01
-4.023509025573730469e+00;5.315682888031005859e-01
-6.569201946258544922e+00;-9.406392574310302734e-01
-6.912161827087402344e+00;-1.129604816436767578e+00
-3.138829708099365234e+00;-2.392590761184692383e+00
-4.677023887634277344e+00;-1.814508318901062012e+00
-5.476218223571777344e+00;-6.453093290328979492e-01
-5.001667499542236328e+00;-1.276242136955261230e+00
-5.457878112792968750e+00;-8.222032785415649414e-01
-4.047340393066406250e+00;-1.371091127395629883e+00
-5.671456813812255859e+00;-1.621467828750610352e+00
-5.554248809814453125e+00;-4.120348393917083740e-01
-2.970728874206542969e+00;-3.002879619598388672e-01
-5.562724113464355469e+00;1.107881516218185425e-01
-3.789209365844726562e+00;-1.508741378784179688e+00
-4.879924297332763672e+00;7.583268880844116211e-01
-3.418242216110229492e+00;-1.511768102645874023e+00
-5.659655094146728516e+00;-1.407087326049804688e+00
-5.799228668212890625e+00;2.603345178067684174e-02
-3.542494773864746094e+00;-1.066766023635864258e+00
-5.897778034210205078e+00;-4.989630579948425293e-01
-4.577730655670166016e+00;-8.829559683799743652e-01
-3.686948776245117188e+00;-4.542548656463623047e-01
-5.375720977783203125e+00;-7.348377108573913574e-01
-4.908825397491455078e+00;-1.730111956596374512e+00
-5.146278858184814453e+00;-2.894997596740722656e-01
-4.423836708068847656e+00;-1.428857803344726562e+00
-4.342912197113037109e+00;1.313775181770324707e+00
-4.867443561553955078e+00;-8.349185585975646973e-01
-3.704445362091064453e+00;-2.149538040161132812e+00
-6.130512714385986328e+00;-1.631801724433898926e-01
-5.316174507141113281e+00;-4.135587215423583984e-01
-4.379637718200683594e+00;-1.025950193405151367e+00
-6.019480705261230469e+00;-2.165724515914916992e+00
-6.217913627624511719e+00;-2.479642629623413086e+00
-6.860232353210449219e+00;3.895900398492813110e-02
-4.989757537841796875e+00;-1.370928287506103516e+00
-2.854104280471801758e+00;-1.071350723505020142e-01
-4.540031433105468750e+00;-1.557635426521301270e+00
-6.278191566467285156e+00;3.068367540836334229e-01
-4.282974720001220703e+00;-9.696224927902221680e-01
-7.285061359405517578e+00;-2.017521142959594727e+00
-3.990772247314453125e+00;-8.995392918586730957e-01
-5.374231338500976562e+00;-1.184468984603881836e+00
-4.100881099700927734e+00;-1.156204223632812500e+00
-4.147398948669433594e+00;1.643497198820114136e-01
-5.119620800018310547e+00;-7.534572482109069824e-01
-4.778182983398437500e+00;1.800321787595748901e-02
-3.442694664001464844e+00;-3.774735331535339355e-01
-5.707905292510986328e+00;-1.048856496810913086e+00
-4.996610641479492188e+00;3.242746293544769287e-01
-4.851811885833740234e+00;-1.350221157073974609e+00
-4.416536808013916016e+00;1.885963678359985352e-01
-4.907042503356933594e+00;2.003613263368606567e-01
-5.827789783477783203e+00;-2.020904064178466797e+00
-4.595427513122558594e+00;-1.652526140213012695e+00
-5.361800193786621094e+00;-1.388077735900878906e-01
-3.979584217071533203e+00;-7.656048536300659180e-01
-6.360524177551269531e+00;1.357235908508300781e-01
-3.049090385437011719e+00;-4.665127396583557129e-01
-5.630319118499755859e+00;-1.366360306739807129e+00
-5.111114978790283203e+00;4.791972339153289795e-01
-4.852751731872558594e+00;-8.535897731781005859e-01
-4.949408054351806641e+00;-1.275609254837036133e+00
-3.977100372314453125e+00;6.844632029533386230e-01
-4.333003997802734375e+00;-8.693623542785644531e-01
-5.243790626525878906e+00;-1.990839004516601562e+00
-5.559753894805908203e+00;-4.623676538467407227e-01
-4.237909317016601562e+00;-2.138100385665893555e+00
-4.758605003356933594e+00;-1.403216481208801270e+00
-6.427250385284423828e+00;-9.166725873947143555e-01
-5.073070526123046875e+00;-2.412569761276245117e+00
-5.686257362365722656e+00;-1.163481235504150391e+00
-5.666609287261962891e+00;-6.644335985183715820e-01
-5.117533206939697266e+00;1.100695252418518066e+00
-5.564818859100341797e+00;3.413789868354797363e-01
-5.025747299194335938e+00;-1.863803744316101074e+00
-5.670458793640136719e+00;6.652338504791259766e-01
-3.909374952316284180e+00;-3.456677496433258057e-02
-4.208652973175048828e+00;-1.540597155690193176e-02
-4.760931968688964844e+00;-7.633787989616394043e-01
-3.565197229385375977e+00;-4.627507030963897705e-01
-4.952520370483398438e+00;-1.777460932731628418e+00
-3.619573116302490234e+00;-8.432012200355529785e-01
-4.442660331726074219e+00;-1.745128154754638672e+00
-7.474681377410888672e+00;-1.507636547088623047e+00
-3.638492345809936523e+00;-1.625277161598205566e+00
-4.490511894226074219e+00;-1.621818184852600098e+00
-5.309217453002929688e+00;-2.027478069067001343e-01
-4.776072025299072266e+00;-1.943512856960296631e-01
-3.691839933395385742e+00;-1.795463323593139648e+00
-4.496285915374755859e+00;-1.542473316192626953e+00
-4.498230934143066406e+00;-1.181989431381225586e+00
-4.591446876525878906e+00;-2.378251791000366211e+00
-4.484382629394531250e+00;-2.864136099815368652e-01
-7.037893295288085938e+00;4.939586520195007324e-01
-5.783648490905761719e+00;-1.608014702796936035e-01
-6.020049571990966797e+00;-1.648731231689453125e+00
-5.087547302246093750e+00;-2.284035980701446533e-01
-4.911355018615722656e+00;-3.050570189952850342e-01
-3.382089138031005859e+00;2.122172415256500244e-01
-4.006546974182128906e+00;-2.208332717418670654e-01
-4.925978660583496094e+00;-1.546640992164611816e+00
-4.914076328277587891e+00;-3.293857872486114502e-01
-6.174793243408203125e+00;-1.395190000534057617e+00
-6.394353866577148438e+00;-9.879340231418609619e-02
-5.968030452728271484e+00;5.403714776039123535e-01
-3.760172843933105469e+00;-2.846160903573036194e-02
-4.207686901092529297e+00;1.915886625647544861e-02
-4.561820030212402344e+00;-1.860303521156311035e+00
-4.565269947052001953e+00;8.645189926028251648e-03
-5.688894271850585938e+00;-1.489635586738586426e+00
-3.856955528259277344e+00;-1.915444731712341309e+00
-4.831893920898437500e+00;-1.652225375175476074e+00
-4.309390068054199219e+00;-2.294688224792480469e+00
-5.758132934570312500e+00;-1.494504451751708984e+00
-7.227558612823486328e+00;-8.683209866285324097e-02
-5.077344417572021484e+00;-2.551694869995117188e+00
-5.642809391021728516e+00;-1.502478241920471191e+00
-4.278503417968750000e+00;1.100751161575317383e-01
-6.010071754455566406e+00;-1.873954534530639648e+00
-5.393138408660888672e+00;-9.459364414215087891e-01
-3.178257942199707031e+00;-3.530054688453674316e-01
-4.666513442993164062e+00;-1.113569378852844238e+00
-5.375011920928955078e+00;-1.440513134002685547e+00
-5.918312072753906250e+00;-1.811710834503173828e+00
-6.256502628326416016e+00;-2.127696514129638672e+00
-3.490258216857910156e+00;4.309474825859069824e-01
-5.442337989807128906e+00;-6.711577773094177246e-01
-4.030303955078125000e+00;4.910192191600799561e-01
-5.186289787292480469e+00;-1.146444320678710938e+00
-4.523404598236083984e+00;3.180946707725524902e-01
-7.236631393432617188e+00;-1.755799055099487305e+00
-5.235411643981933594e+00;-2.033942699432373047e+00
-4.941571235656738281e+00;-3.050085544586181641e+00
-2.803369045257568359e+00;-1.105974763631820679e-01
